smiles,best_name,monomer_type,has_fluorine,n_f_atoms,has_cf3,n_aldehyde,n_amine,n_papers,source,commercial_id,cas,formula,is_aldehyde,is_amine,is_2d,audit_flag
COc1ccc(-c2cc(C=O)c(-c3ccc(OC)cc3)cc2C=O)cc1,"4,4''-二甲氧基-[1,1':4',1''-三联苯]-2',5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0637,916651-12-2,C22H18O4,True,False,True,
O=Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C=O)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,"4,4''-双(二苯氨基)-[1,1':4',1''-三联苯]-2',5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0639,1042941-53-6,C44H34N2O2,True,False,True,
O=Cc1ccc(-c2cc(-c3ccc(C=O)cc3)cc(-c3ccc(-c4cc(-c5ccc(C=O)cc5)cc(-c5ccc(C=O)cc5)c4)c4nsnc34)c2)cc1,"5,5''''-(苯并[c][1,2,5]噻二唑-4,7-二基)双([1,1':3',1''-三联苯]-4,4''-二甲醛)",aldehyde,False,0,False,4,0,0,commercial,YSCK0606,2757814-47-2,C42H22N2O4S,True,False,True,
CCN1c2ccc(C=O)cc2Sc2cc(C=O)ccc21,"10-乙基-10H-吩噻嗪-3,7-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0656,204977-17-3,C16H15NO2S,True,False,True,
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2cc(C=O)c(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc2C=O)cc1,"4,4''-双(3,6-二叔丁基-9H-咔唑-9-基)-[1,1':4',1''-三联苯]-2',5'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0662,2172631-09-1,C60H64N2O2,True,False,True,
O=Cc1cccc(-c2ccc3ccccc3n2)c1,"3,3'-(蒽-9,10-二基)二苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSCK0696,324751-00-0,C28H18O2,True,False,False,fixed
O=Cc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(C=O)cc1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,"3,3',5,5'-tetrakis(trifluoromethyl)-[1,1':4',1''-terphenyl]-2,5'-dicarbaldehyde",aldehyde,True,12,True,2,0,0,commercial,YSZC1029,2368851-11-8,C24H12F12O2,True,False,True,
O=Cc1ccc2c(c1)OCCOCCOCCOCCO2,"2,3,5,6,8,9,11,12-octahydrobenzo[b][1,4,7,10,13]pentaoxacyclopentadecine-15-carbaldehyde",aldehyde,False,0,False,1,0,0,commercial,YSZC3666,60835-73-6,C17H22O6,True,False,False,fixed
O=Cc1ccc(-c2c3nc(c(-c4ccc(C=O)cc4)c4ccc([nH]4)c(-c4ccc(C=O)cc4)c4nc(c(-c5ccc(C=O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,四醛基苯基卟啉,aldehyde,False,0,False,4,0,0,commercial,YSWG058,150805-46-2,C48H38N4O4,True,False,True,
O=Cc1cc(I)c(C=O)cc1I,"2,5-diiodoterephthalaldehyde",aldehyde,False,0,False,2,0,0,commercial,YSZC1973,1231999-67-9,C8H4I2O2,True,False,True,
CC(C)(C)c1cc(C=O)cc(C=O)c1,5-(tert-butyl)isophthalaldehyde,aldehyde,False,0,False,2,0,0,commercial,YSZC3672,180740-69-6,C12H14O2,True,False,True,
O=Cc1ccc(-c2ccc(C=O)cn2)cc1,6-(4-formylphenyl)nicotinaldehyde,aldehyde,False,0,False,2,0,0,commercial,YSZC2779,885950-11-8,C13H10NO2,True,False,True,
O=Cc1ccc(-c2ccc3c(c2)C2(c4cc(-c5ccc(C=O)cc5)ccc4-3)c3cc(-c4ccc(C=O)cc4)ccc3-c3ccc(-c4ccc(C=O)cc4)cc32)cc1,"4,4',4'',4'''-(四苯基-2,7,10,15-四基)四苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC3970,2758191-87-4,C52H32O4,True,False,True,
O=Cc1ccc(N(c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1,"4-(N,N-双(4-(苯并噻唑基)苯基)氨基)苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSCK0809,943784-70-1,C31H21N3OS,True,False,False,fixed
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(C=O)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,"4-(双(4-(3,6-二叔丁基-9H-咔唑-9-基)苯基)氨基)苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSCK0805,1660130-91-5,C55H57N3O,True,False,False,fixed
O=Cc1ccc(N(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,4-(双(4-(9H-咔唑-9-基)苯基)氨基)苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSCK0807,943784-69-8,C37H25N3O,True,False,False,fixed
O=Cc1ccc(-c2cnc3c(ccc4cc(-c5ccc(C=O)cc5)cnc43)c2)cc1,"4,4'-(1,10-菲咯啉-3,8-二基)二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0842,2368860-32-4,C26H16N2O2,True,False,True,
O=Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1,4-(10H-吩噻嗪-10-基)苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSCK0847,2148301-47-5,C19H13NOS,True,False,False,fixed
CCn1c2ccccc2c2ccc(C=O)cc21,9-乙基-9H-咔唑-2-甲醛,aldehyde,False,0,False,1,0,0,commercial,YSCK0857,56166-62-2,C15H13NO,True,False,False,fixed
CCCCCCCCn1c2ccccc2c2ccc(C=O)cc21,9-辛基-9H-咔唑-2-甲醛,aldehyde,False,0,False,1,0,0,commercial,YSCK0863,1353668-21-9,C21H25NO,True,False,False,fixed
Nc1ccc(-c2cc(-c3ccc(C=O)cc3)c(-c3ccc(N)cc3)cc2-c2ccc(C=O)cc2)cc1,"2',5'-双(4-氨基苯基)-[1,1':4',1''-三联苯]-4,4''-二甲醛",aldehyde-amine,False,0,False,2,2,0,commercial,YSZCR083,2583822-12-0,C30H24N2O2,True,True,True,review
Nc1ccc(-c2cc(-c3ccc(N)cc3)c(-c3ccc(C=O)cc3)cc2-c2ccc(C=O)cc2)cc1,"4',6'-双(4-氨基苯基)-[1,1':3',1''-三联苯]-4,4''-二甲醛",aldehyde-amine,False,0,False,2,2,0,commercial,YSZCR084,2583822-09-5,C30H24N2O2,True,True,True,review
Nc1ccc(-c2cc(-c3ccc(C=O)cc3)c(-c3ccc(C=O)cc3)cc2-c2ccc(N)cc2)cc1,"4',5'-双(4-氨基苯基)-[1,1':2',1''-三联苯]-4,4''-二甲醛",aldehyde-amine,False,0,False,2,2,0,commercial,YSZCR085,2583822-14-2,C30H24N2O2,True,True,True,review
O=Cc1cccc(Oc2nc(Oc3cccc(C=O)c3)nc(Oc3cccc(C=O)c3)n2)c1,"3,3',3''-((1,3,5-三嗪-2,4,6-三基)三(氧基))三苯甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZCR252,114567-98-5,C24H12N3O6,True,False,True,
O=Cc1ccc(-[n+]2ccc(-c3cc[n+](-c4ccc(C=O)cc4)cc3)cc2)cc1.[Br-].[Br-],"1,1'-双(4-甲酰基苯基)-[4,4'-联吡啶]-1,1'-二溴化物",aldehyde,False,0,False,2,0,0,commercial,YSZC3774,2393907-39-4,C24H18Br2N2O2,True,False,True,
O=Cc1ccc(N2c3ccc(C=O)cc3Sc3cc(C=O)ccc32)cc1,"10-(4-甲酰基苯基)-10H-吩噻嗪-3,7-二甲醛",aldehyde,False,0,False,3,0,0,commercial,YSCK0930,1787231-81-5,C20H13NO2S,True,False,True,
O=Cc1ccc(-c2cc3cc(-c4ccc(C=O)cc4)cc4c5cc(-c6ccc(C=O)cc6)cc6cc(-c7ccc(C=O)cc7)cc(c(c2)c34)c65)cc1,"4-[5,8,11-三(4-甲酰基苯基)菲-2-基]苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSCK0975,2616820-72-3,C44H26O3,True,False,True,
O=Cc1ccc(-c2ccc3[nH]c4ccc(-c5ccc(C=O)cc5)cc4c3c2)cc1,"4,4'-(9H-咔唑-3,6-二基)二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK0985,1380609-13-1,C26H17NO2,True,False,True,
O=Cc1[nH]nc2ccc(Br)cc12,5-溴吲哚-3-甲醛,aldehyde,False,0,False,1,0,0,commercial,YSZC3345,201227-38-5,C9H6BrNO,True,False,False,fixed
O=Cc1cc(-c2ccc(Br)c(C=O)c2)ccc1Br,"4,4'-二溴-[1,1'-联苯]-3,3'-二甲醛",aldehyde,False,0,False,2,0,0,commercial,LCZCJ064,1919799-35-1,C14H8Br2O2,True,False,True,
O=Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,"4-甲酰基-[1,1'-联苯]-4-羧酸",aldehyde,False,0,False,1,0,0,commercial,YSZC1934,70916-98-2,C14H10O3,True,False,False,fixed
O=Cc1ccc(N(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,4-双(4-溴苯基)氨基苯甲醛,aldehyde,False,0,False,1,0,0,commercial,YSCK1150,25069-38-9,C19H15Br2NO,True,False,False,fixed
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C=O)cc1,"4-(3,6-二叔丁基-9H-咔唑-9-基)苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSCK1172,320575-24-4,C27H29NO,True,False,False,fixed
CC(C)c1cc(C=O)cc(C(C)C)c1O,"4-羟基-3,5-二异丙基苯甲醛",aldehyde,False,0,False,1,0,0,commercial,YSWG1285,10537-86-7,C13H18O2,True,False,False,fixed
O=Cc1ccc(-c2cc(C=O)cc(-c3cc(C=O)cc(-c4ccc(C=O)cc4)c3)c2)cc1,"1,1':3',1''-四联苯-4,4'',5,5''-四甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZCG132,2757248-24-9,C28H18O4,True,False,True,
COc1c(O)cc2c3c(ccc(-c4ccccc4)c13)C=CC2=O,"2'-羟基-1,1':3',1''-三联苯-4,4''-二甲醛",other,False,0,False,0,0,0,commercial,YSZCG133,2093335-33-0,C20H14O3,False,False,False,review
O=Cc1ccc2ccc3c(C=O)ccc4ccc1c2c43,"芘-1,6-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3932,252338-01-5,C16H10O2,True,False,True,
O=Cc1cncc(C=O)c1,"3,5-吡啶二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC3569,6221-04-1,C7H5NO2,True,False,True,
O=Cc1cc(C=O)[nH]n1,"1H-吡唑-3,5-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCK1392,148832-75-1,C5H4N2O2,True,False,True,
O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)cc(C(=O)c2ccccc2)c1,"5-(4-甲酰基苯基)-1,1':3',1''-三联苯-3,4'',5-三甲醛",other,False,0,False,0,0,0,commercial,YSWG4335,nan,C27H18O3,False,False,False,review
O=C(O)c1ccc(C#Cc2ccc(C#Cc3ccc(C(=O)O)cc3)cc2)cc1,"5,5''-(丁-1,3-二炔-1,4-二基)二间苯二甲醛",other,False,0,False,0,0,0,commercial,YSWG4319,nan,C24H14O4,False,False,False,review
O=Cc1ccc(CN2CCN(Cc3ccc(C=O)cc3)CCN(Cc3ccc(C=O)cc3)CCN(Cc3ccc(C=O)cc3)CC2)cc1,"4,4',4'',4'''-(1,4,7,10-四氮杂环十二烷-1,4,7,10-四基)四(亚甲基)四苯甲醛",aldehyde,False,0,False,4,0,0,commercial,YSZC3893,1643532-25-5,nan,True,False,True,
O=Cc1cc2cc(C=O)c(O)cc2cc1O,"3,6-二羟基萘-2,7-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC6161,198145-98-1,nan,True,False,True,
O=Cc1cn2ccccc2n1,"咪唑[1,2-a]吡啶-2-甲醛",aldehyde,False,0,False,1,0,0,commercial,LCZC3970,118000-43-4,nan,True,False,False,fixed
O=Cc1ccc(-c2cc(C=O)cc(-c3ccc(C=O)cc3)c2)cc1,"[1,1':3',1''-三联苯]-4,4',5'-三甲醛",aldehyde,False,0,False,3,0,0,commercial,YSZC6030,1977585-07-1,C21H14O3,True,False,True,
O=Cc1ccc2c(c1)C1(c3cc(C=O)ccc3-2)c2cc(C=O)ccc2-c2ccc(C=O)cc21,"2,2',7,7'-四醛基-9,9'-螺二芴",aldehyde,False,0,False,4,0,0,commercial,YSZC6060,124575-63-9,C29H16O4,True,False,True,
CCc1c(-c2ccc(C=O)cc2)c(CC)c(-c2ccc(C=O)cc2)c(CC)c1-c1ccc(C=O)cc1,"1,3,5-三(4-甲酰基苯基)苯",aldehyde,False,0,False,3,0,0,commercial,YSZC6095,2195343-69-0,C27H18O3,True,False,True,
O=C(O)C=Cc1cn(-c2ccccc2)nc1-c1ccc(-c2ccccc2)cc1,"5-(苯基偶氮基)-[1,1':3',1''-三联苯]-4,4''-二甲醛",other,False,0,False,0,0,0,commercial,YSZC6554,nan,C24H18N2O2,False,False,False,review
O=Cc1ccccc1-c1ccc(-c2ccccc2C=O)cc1,"[1,1':4',1''-三联苯]-2,2''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC6127,1334652-46-8,C20H14O2,True,False,True,
CCCCCCCCCCCCOc1cc(-c2ccc(C=O)cc2)c(OCCCCCCCCCCCC)cc1-c1ccc(C=O)cc1,"2',5'-双(十二烷氧基)-[1,1':4',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC6184,886448-84-6,C44H62O4,True,False,True,
CCCCCCCCOc1cc(-c2ccc(C=O)cc2)c(OCCCCCCCC)cc1-c1ccc(C=O)cc1,"2',5'-双(辛氧基)-[1,1':4',1''-三联苯]-4,4''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC6185,180132-53-5,C36H46O4,True,False,True,
CCCCCCCCOc1c2cc(C=O)sc2c(OCCCCCCCC)c2cc(C=O)sc12,"4,8-二辛氧基-苯并[1,2-b:3,4-b']二噻吩-2,6-二醇",aldehyde,False,0,False,2,0,0,commercial,YSZC6441,1668554-22-0,C26H38O4S2,True,False,True,
O=Cc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)s1,"2,2':5',2''-三噻吩-5,5''-二甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC4308,13130-50-2,C15H8O2S3,True,False,True,
O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1,三(2-醛基苯基)苯,aldehyde,False,0,False,3,0,0,commercial,YSZC1054,87226-90-2,C27H18O3,True,False,True,
O=Cc1cccc(C(=C(c2ccccc2)c2ccccc2)c2cccc(C=O)c2)c1,"3,3'-(2,2-二苯乙烯基)-1,1-二苯甲醛",aldehyde,False,0,False,2,0,0,commercial,YSZC7095,2231618-36-1,C34H24O2,True,False,True,
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=O)cc5)c5ccc(C=O)cc5)cc4)c4nsnc34)cc2)cc1,"2,5-双(4-甲酰基苯基)噻唑",aldehyde,False,0,False,4,0,0,commercial,YSZC831,1446426-30-7,C17H12N2O2S,True,False,True,
COc1cc(C=CCO)ccc1OC1OC(CO)C(O)C(O)C1O,"1,2-双[2-(2-羧基乙氧基)乙氧基]苯",other,False,0,False,0,0,0,commercial,YSZC7306,nan,C16H22O8,False,False,False,review
O=Cc1cc(OCCCS(=O)(=O)O)c(C=O)cc1OCCCS(=O)(=O)O,"3,3'-((2,5-二甲酰基-1,4-亚苯基)双(氧基))双(丙烷-1-磺酸)",aldehyde,False,0,False,2,0,0,commercial,YSZC5762,2690297-45-9,C14H18O10S2,True,False,True,
O=Cc1ccc(N2c3ccccc3N(c3ccc(C=O)cc3)c3ccccc32)cc1,三(4-甲酰基苯基)胺,aldehyde,False,0,False,2,0,0,commercial,YSZC6446,2241852-82-2,C21H15NO3,True,False,True,
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=O)cc5)c5ccc(C=O)cc5)cc4)cc3)cc2)cc1,"1,4-双(4-甲酰基苯基)-1,3-丁二烯",aldehyde,False,0,False,4,0,0,commercial,YSZC6933,2414345-71-2,C18H14O2,True,False,True,
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3cc(C=O)c(-c4ccc(N(c5ccc(C=O)cc5)c5ccc(C=O)cc5)cc4)cc3C=O)cc2)cc1,"3,3',3'',3'''-(1,4-亚苯基)四(4-甲酰基苯基)胺",aldehyde,False,0,False,6,0,0,commercial,YSZC433,2097132-15-3,C44H28N2O4,True,False,True,
O=c1c2ccccc2cc(Br)c2ccccc12,9-溴蒽-10-甲醛,other,False,0,False,0,0,0,commercial,YSZC5098,nan,C15H9BrO,False,False,False,review
CCc1c(C=O)c(CC)c(C=O)c(CC)c1C=O,"2,4,6-三甲基-1,3,5-苯三甲酸三甲酯",aldehyde,False,0,False,3,0,0,commercial,YSZC444,906565-55-7,C15H18O6,True,False,True,
Cc1cc(-c2ccc(C=O)nc2)c(C)cc1-c1ccc(C=O)nc1,"5,5'-(2,5-二甲基-1,4-苯基)二甲基吡啶醛",aldehyde,False,0,False,2,0,0,commercial,YSZC1522,1399191-67-3,nan,True,False,True,
O=Cc1cc(C=O)cc(-c2ccc(N(c3ccc(-c4cc(C=O)cc(C=O)c4)cc3)c3ccc(-c4cc(C=O)cc(C=O)c4)cc3)cc2)c1,"4',4''',4''''-三((1,1'-联苯]-3,6-二甲酰)",aldehyde,False,0,False,6,0,0,commercial,YSWG682,2030105-85-0,C36H24N2O6,True,False,True,
O=Cc1ccc(-c2ccc(-c3ccc(C=O)nc3)cc2)cn1,"5,5'-(1,4-亚苯基)二吡啶甲醛",aldehyde,False,0,False,2,0,0,commercial,YSCH0127,1399191-70-8,C18H12N2O2,True,False,True,
Cl.Cl.Cl.Nc1cc(N)cc(N)c1,"1,3,5-三氨基苯盐酸盐",amine,False,0,False,0,3,0,commercial,YSWG181,638-09-5,C6H12Cl3N3,False,True,True,
Cl.Cl.Cl.Cl.Nc1cc(N)c(N)cc1N,"1,2,4,5-苯四胺四盐酸盐",amine,False,0,False,0,4,0,commercial,YSWG014,4506-66-5,C6H14Cl4N4,False,True,True,
Nc1ccnc(-c2cc(N)ccn2)c1,"4,4'-二氨基-2,2'-联吡啶",amine,False,0,False,0,2,0,commercial,YSWG117,18511-69-8,C10H10N4,False,True,True,
C=Cc1cc(N)c(C=C)cc1N,"1,4-二氨基-2,5-二乙烯基苯",amine,False,0,False,0,2,0,commercial,YSZC241,1631999-89-7,C10H12N2,False,True,True,
Nc1ccc(N)c2[nH]ncc12,"1氢-吲唑-4,7-二胺",amine,False,0,False,0,2,0,commercial,YSZC103,918961-26-9,C7H8N4,False,True,True,
Nc1ccc(N)nc1,"2,5-二氨基吡啶",amine,False,0,False,0,2,0,commercial,YSZC148,4318-76-7,C5H7N3,False,True,True,
Nc1ccc(-c2ccc(N)cn2)nc1,"5,5'-二氨基-2,2'-联吡啶",amine,False,0,False,0,2,0,commercial,YSZC058,52382-48-6,C10H10N4,False,True,True,
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,"4,4'-二氨基-3,3'-二甲基联苯",amine,False,0,False,0,2,0,commercial,YSWG200,119-93-7,C14H16N2,False,True,True,
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,联大茴香胺,amine,False,0,False,0,2,0,commercial,YSWG201,119-90-4,C14H16N2O2,False,True,True,
Nc1ccc(-c2ccc(N)c(O)c2)cc1O,"3,3'-二羟基联苯胺",amine,False,0,False,0,2,0,commercial,YSWG019,2373-98-0,C12H12N2O2,False,True,True,
Cc1cc(-c2ccc(N)cc2)c(C)cc1-c1ccc(N)cc1,"2,5-二(4-氨基苯基)-1,4-二甲苯",amine,False,0,False,0,2,0,commercial,YSZC322,152219-88-0,C20H22N2,False,True,True,
Nc1ccc(-c2ccc(-c3ccc(N)cc3)c3nsnc23)cc1,"4,4'-(苯并[c][1,2,5]噻二唑-4,7-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC197,1203707-77-0,C18H14N4S,False,True,True,
N=c1nc2n3c(nc(N)nc3n1)NC(N)=N2,蜜勒胺,amine,False,0,False,0,4,0,commercial,YSWG128,1502-47-2,C6H9N11,False,True,True,fixed
Nc1ccc2ccc3cccc4ccc1c2c34,1-氨基芘,amine,False,0,False,0,1,0,commercial,YSWG274,1606-67-3,C16H11N,False,True,False,fixed
Nc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"1-(4-氨基苯基)-1,2,2-三苯乙烯",amine,False,0,False,0,1,0,commercial,YSWG219,919789-80-3,C26H21N,False,True,False,fixed
Cl.Cl.N=C(N)c1ccc(C(=N)N)cc1,"1,4-苯二甲脒二盐酸盐",amine,False,0,False,0,2,0,commercial,YSZC097,14401-56-0,C8H12Cl2N4,False,True,True,
Nc1ccc(N)c([N+](=O)[O-])c1,"2-硝基-1,4-苯二胺",amine,False,0,False,0,2,0,commercial,nan,5307-14-2,C6H7N3O2,False,True,True,
Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],"3,3'-二硝基-4,4'-二氨基联苯",amine,False,0,False,0,2,0,commercial,YSWG376,6271-79-0,C12H10N4O4,False,True,True,
Nc1ccc(Oc2ccc(N)cc2)cc1,"4,4'-二氨基二苯醚",amine,False,0,False,0,2,0,commercial,YSWG195,101-80-4,C12H12N2O,False,True,True,
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,"1,4-双(4-氨基苯氧基)苯",amine,False,0,False,0,2,0,commercial,YSWG196,3491-12-1,C18H16N2O2,False,True,True,
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,"1,3-二(4-氨基苯氧基)苯",amine,False,0,False,0,2,0,commercial,YSWG194,2479-46-1,C18H16N2O2,False,True,True,
Nc1cccc(Oc2cccc(Oc3cccc(N)c3)c2)c1,"1,3-双(3-氨基苯氧基)苯",amine,False,0,False,0,2,0,commercial,nan,10526-07-5,C18H16N2O2,False,True,True,
COc1cc(C(=O)NN)c(OC)cc1C(=O)NN,"2,5-二甲氨基对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC306,114503-42-3,C8H14N4O2,False,False,True,fixed
NNC(=O)c1cc(OCc2ccccc2)c(C(=O)NN)cc1OCc1ccccc1,"(2,5-双(苄氧基)-1,4-亚苯基)双(酰肼)",amine,False,0,False,0,0,0,commercial,YSWG743,2413017-02-2,C20H22N4O2,False,False,True,fixed
C#CCOc1cc(C(=O)NN)c(OCC#C)cc1C(=O)NN,"2,5-双(丙-2-炔-1-基氨基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC390,2564821-81-2,C12H14N4O2,False,False,True,fixed
CCSCCCOc1cc(C(=O)NN)c(OCCCSCC)cc1C(=O)NN,"2,5-双(3-(乙硫基)丙氨基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC305,1591732-98-7,C16H26N4O2S2,False,False,True,fixed
C=CCOc1cc(C(=O)NN)c(OCC=C)cc1C(=O)NN,"2,5-双(烯丙氧基)对苯二甲酰肼",amine,False,0,False,0,0,0,commercial,YSZC314,2227151-69-9,C12H18N4O2,False,False,True,fixed
Nc1cc(Br)c(N)cc1Br,"2,5-二溴对苯二胺",amine,False,0,False,0,2,0,commercial,YSZC145,25462-61-7,C6H6Br2N2,False,True,True,
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,"3,3'-二氨基联苯胺",amine,False,0,False,0,4,0,commercial,YSWG211,91-95-2,C12H14N4,False,True,True,
Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,"9,9-双(4-氨基苯基)芴",amine,False,0,False,0,2,0,commercial,YSWG207,15499-84-0,C26H22N2,False,True,True,
Nc1ccc(-c2ccc(-c3ccc(N)cc3)c3[nH]cnc23)cc1,"4,4'-(1H-苯并[d]咪唑-4,7-二基)二苯胺",amine,False,0,False,0,2,0,commercial,YSZC257,1998160-90-9,C19H16N4,False,True,True,
Nc1cc2ccccc2cc1N,"2,3-二氨基萘",amine,False,0,False,0,2,0,commercial,YSZC182,771-97-1,C10H10N2,False,True,True,
CSc1cc(N)c(SC)cc1N,"2,5-二甲基巯基苯-1,4-二胺",amine,False,0,False,0,2,0,commercial,YSZC276,1678513-93-3,C8H12N2S2,False,True,True,
N#Cc1cc(N)c(C#N)cc1N,"1,4-二氨基-2,5-二氰基苯",amine,False,0,False,0,2,0,commercial,YSZC092,75636-88-3,C8H6N4,False,True,True,
Nc1c(N)c2cccnc2c2ncccc12,"5,6-二氨基-1,10-邻菲罗啉",amine,False,0,False,0,2,0,commercial,YSWG187,168646-54-6,C12H12N4,False,True,True,
Cl.Cl.Nc1cc(O)c(N)cc1O,"2,5-二氨基-1,4-二羟基苯二盐酸盐",amine,False,0,False,0,2,0,commercial,YSZC264,24171-03-7,C6H10Cl2N2O2,False,True,True,
Nc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(N)cc5)cc4)nc(-c4ccc(-c5ccc(N)cc5)cc4)n3)cc2)cc1,"4',4''',4'''-(1,3,5-三嗪-2,4,6-三基)三(([1,1'-联苯]-4-胺))",amine,False,0,False,0,3,0,commercial,YSZC005,2130745-76-3,C39H30N6,False,True,True,
Nc1ccc(-[n+]2ccc(-c3cc[n+](-c4ccc(N)cc4)cc3)cc2)cc1.[Cl-].[Cl-],"1,1'-双(4-氨基苯基)-[4,4'-联吡啶]-1,1'-二氯化物",amine,False,0,False,0,2,0,commercial,YSZC127,222973-24-2,C24H20Cl2N4,False,True,True,
Nc1ccc2c(c1)c(=O)c1c2c2c(=O)c3cc(N)ccc3c2c2c(=O)c3cc(N)ccc3c12,"2,7,12-三氨基-5H-二吲哚[1,2-a:1',2'-c]苝-5,10,15-三酮",amine,False,0,False,0,3,0,commercial,YSZC045,209112-55-0,C27H15N3O3,False,True,True,
Nc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(N)cc3)cc(C(=O)Nc3ccc(N)cc3)c2)cc1,"苯-1,3,5-三羧酸三(4-氨基苯基)酰胺",amine,False,0,False,0,3,0,commercial,YSZC219,205653-12-9,C27H21N5O6,False,True,True,
Cl.Cl.Nc1cc(S)c(N)cc1S,"2,5-二氨基-1,4-苯二硫酸二盐酸盐",amine,False,0,False,0,2,0,commercial,YSWG173,75464-52-7,C6H10Cl2N2O6S2,False,True,True,
C#Cc1cc(N)c(C#C)cc1N,"2,6-二炔基对苯二胺",amine,False,0,False,0,2,0,commercial,YSZC108,1141727-54-9,C10H8N2,False,True,True,
NC(=O)Nc1ccc(NC(N)=O)cc1,"1,1'-(1,4-亚苯基)二脲",amine,False,0,False,0,0,0,commercial,YSZC243,1205-90-9,C8H10N4O2,False,False,True,fixed
Nc1ccc2c(c1)S(=O)(=O)c1cc(N)ccc1-2,"3,7-二氨基苯并[b,d]噻吩-5,5-二氧化物",amine,False,0,False,0,2,0,commercial,YSZC142,6259-19-4,C8H8N2O2S,False,True,True,
